index,Average Returns,Timesteps,env,algorithm_name,Actor Training Times,Actor Training Steps
0,-112.0111348085281,0,BipedalWalker-v3,SACSYS,0,0
1,-112.38828740627048,5000,BipedalWalker-v3,SACSYS,5000,5000
2,-102.44368783375755,10000,BipedalWalker-v3,SACSYS,10000,10000
3,-110.2531596070433,15000,BipedalWalker-v3,SACSYS,15000,15000
4,-42.15056730451144,20000,BipedalWalker-v3,SACSYS,20000,20000
5,-71.45056300225914,25000,BipedalWalker-v3,SACSYS,25000,25000
6,-50.11788057509021,30000,BipedalWalker-v3,SACSYS,30000,30000
7,-38.81990589343794,35000,BipedalWalker-v3,SACSYS,35000,35000
8,-59.669029777863855,40000,BipedalWalker-v3,SACSYS,40000,40000
9,-127.63572925439888,45000,BipedalWalker-v3,SACSYS,45000,45000
10,-113.54867461264442,50000,BipedalWalker-v3,SACSYS,50000,50000
11,-110.10185680067494,55000,BipedalWalker-v3,SACSYS,55000,55000
12,-84.83045685720538,60000,BipedalWalker-v3,SACSYS,60000,60000
13,-53.82969352870798,65000,BipedalWalker-v3,SACSYS,65000,65000
14,-105.012088412015,70000,BipedalWalker-v3,SACSYS,70000,70000
15,-83.09083479012727,75000,BipedalWalker-v3,SACSYS,75000,75000
16,-133.0671666492119,80000,BipedalWalker-v3,SACSYS,80000,80000
17,-59.52410288467163,85000,BipedalWalker-v3,SACSYS,85000,85000
18,-79.8257503129273,90000,BipedalWalker-v3,SACSYS,90000,90000
19,-78.18990077554088,95000,BipedalWalker-v3,SACSYS,95000,95000
20,-73.72293326914618,100000,BipedalWalker-v3,SACSYS,100000,100000
21,-89.18091664270005,105000,BipedalWalker-v3,SACSYS,105000,105000
22,-50.066099478828214,110000,BipedalWalker-v3,SACSYS,110000,110000
23,-33.28883213592111,115000,BipedalWalker-v3,SACSYS,115000,115000
24,-47.17452426231914,120000,BipedalWalker-v3,SACSYS,120000,120000
25,-29.78174123826857,125000,BipedalWalker-v3,SACSYS,125000,125000
26,-48.47212192379681,130000,BipedalWalker-v3,SACSYS,130000,130000
27,-38.74020386159624,135000,BipedalWalker-v3,SACSYS,135000,135000
28,-45.3968029834701,140000,BipedalWalker-v3,SACSYS,140000,140000
29,-26.55602097577033,145000,BipedalWalker-v3,SACSYS,145000,145000
30,-60.36904585740172,150000,BipedalWalker-v3,SACSYS,150000,150000
31,-34.0587811738186,155000,BipedalWalker-v3,SACSYS,155000,155000
32,-28.89927214266613,160000,BipedalWalker-v3,SACSYS,160000,160000
33,-57.137276482749,165000,BipedalWalker-v3,SACSYS,165000,165000
34,-0.6454542711093225,170000,BipedalWalker-v3,SACSYS,170000,170000
35,-37.06281245128933,175000,BipedalWalker-v3,SACSYS,175000,175000
36,-11.421651701267418,180000,BipedalWalker-v3,SACSYS,180000,180000
37,-44.32753021537234,185000,BipedalWalker-v3,SACSYS,185000,185000
38,16.50610252385022,190000,BipedalWalker-v3,SACSYS,190000,190000
39,111.29830097006092,195000,BipedalWalker-v3,SACSYS,195000,195000
40,119.38340364537605,200000,BipedalWalker-v3,SACSYS,200000,200000
41,143.05083135238849,205000,BipedalWalker-v3,SACSYS,205000,205000
42,200.03290849442027,210000,BipedalWalker-v3,SACSYS,210000,210000
43,79.95737481871244,215000,BipedalWalker-v3,SACSYS,215000,215000
44,258.6064887315528,220000,BipedalWalker-v3,SACSYS,220000,220000
45,279.0551710514473,225000,BipedalWalker-v3,SACSYS,225000,225000
46,273.5593680310045,230000,BipedalWalker-v3,SACSYS,230000,230000
47,267.7406471666743,235000,BipedalWalker-v3,SACSYS,235000,235000
48,251.68398358955687,240000,BipedalWalker-v3,SACSYS,240000,240000
49,240.4463428155745,245000,BipedalWalker-v3,SACSYS,245000,245000
50,270.0464229668454,250000,BipedalWalker-v3,SACSYS,250000,250000
51,294.68621986128466,255000,BipedalWalker-v3,SACSYS,255000,255000
52,296.4812940146056,260000,BipedalWalker-v3,SACSYS,260000,260000
53,255.14356069459,265000,BipedalWalker-v3,SACSYS,265000,265000
54,311.4902870867238,270000,BipedalWalker-v3,SACSYS,270000,270000
55,306.49077731984187,275000,BipedalWalker-v3,SACSYS,275000,275000
56,261.65078750864757,280000,BipedalWalker-v3,SACSYS,280000,280000
57,284.321908884796,285000,BipedalWalker-v3,SACSYS,285000,285000
58,310.87887284049475,290000,BipedalWalker-v3,SACSYS,290000,290000
59,258.8777710509843,295000,BipedalWalker-v3,SACSYS,295000,295000
60,284.40242649532263,300000,BipedalWalker-v3,SACSYS,300000,300000
61,313.1767338896749,305000,BipedalWalker-v3,SACSYS,305000,305000
62,289.7248797074011,310000,BipedalWalker-v3,SACSYS,310000,310000
