index,Average Returns,Timesteps,env,algorithm_name,Actor Training Times,Actor Training Steps
0,-47.110822588746395,0,BipedalWalker-v3,SACSYS,0,0
1,-113.27850986341896,5000,BipedalWalker-v3,SACSYS,5000,5000
2,-108.5486325562586,10000,BipedalWalker-v3,SACSYS,10000,10000
3,-115.03272007897185,15000,BipedalWalker-v3,SACSYS,15000,15000
4,-115.32959140472109,20000,BipedalWalker-v3,SACSYS,20000,20000
5,-38.32490249658104,25000,BipedalWalker-v3,SACSYS,25000,25000
6,-73.76109461342685,30000,BipedalWalker-v3,SACSYS,30000,30000
7,-63.94331498053915,35000,BipedalWalker-v3,SACSYS,35000,35000
8,-71.39918321701363,40000,BipedalWalker-v3,SACSYS,40000,40000
9,-77.33950111074907,45000,BipedalWalker-v3,SACSYS,45000,45000
10,-105.47837692631666,50000,BipedalWalker-v3,SACSYS,50000,50000
11,-93.79894158080269,55000,BipedalWalker-v3,SACSYS,55000,55000
12,-68.97802242389142,60000,BipedalWalker-v3,SACSYS,60000,60000
13,-76.27782346874031,65000,BipedalWalker-v3,SACSYS,65000,65000
14,-103.1032840839197,70000,BipedalWalker-v3,SACSYS,70000,70000
15,-65.71117226800729,75000,BipedalWalker-v3,SACSYS,75000,75000
16,-124.32980496157528,80000,BipedalWalker-v3,SACSYS,80000,80000
17,-72.92718257210839,85000,BipedalWalker-v3,SACSYS,85000,85000
18,-34.37253205010623,90000,BipedalWalker-v3,SACSYS,90000,90000
19,-44.91153612457424,95000,BipedalWalker-v3,SACSYS,95000,95000
20,-48.64918195748193,100000,BipedalWalker-v3,SACSYS,100000,100000
21,-58.76767713635169,105000,BipedalWalker-v3,SACSYS,105000,105000
22,-61.50808128804821,110000,BipedalWalker-v3,SACSYS,110000,110000
23,-29.252160857211045,115000,BipedalWalker-v3,SACSYS,115000,115000
24,-43.104553951570814,120000,BipedalWalker-v3,SACSYS,120000,120000
25,-75.84173748784234,125000,BipedalWalker-v3,SACSYS,125000,125000
26,-53.81316853359061,130000,BipedalWalker-v3,SACSYS,130000,130000
27,-54.74069282118948,135000,BipedalWalker-v3,SACSYS,135000,135000
28,-41.469525916033824,140000,BipedalWalker-v3,SACSYS,140000,140000
29,-39.6950594237652,145000,BipedalWalker-v3,SACSYS,145000,145000
30,-63.09042302751261,150000,BipedalWalker-v3,SACSYS,150000,150000
