index,Average Returns,Timesteps,env,algorithm_name,Actor Training Times,Actor Training Steps
0,-2.557436830508004,0,HalfCheetah-v3,SACSYS,0,0
1,41.217306799235416,5000,HalfCheetah-v3,SACSYS,5000,5000
2,-347.12432446392853,10000,HalfCheetah-v3,SACSYS,10000,10000
3,-314.8254179315203,15000,HalfCheetah-v3,SACSYS,15000,15000
4,-177.71753452530172,20000,HalfCheetah-v3,SACSYS,20000,20000
5,418.9270653956608,25000,HalfCheetah-v3,SACSYS,25000,25000
6,438.89274295155815,30000,HalfCheetah-v3,SACSYS,30000,30000
7,1370.7309771610119,35000,HalfCheetah-v3,SACSYS,35000,35000
8,2360.366324173122,40000,HalfCheetah-v3,SACSYS,40000,40000
9,3064.0608893114695,45000,HalfCheetah-v3,SACSYS,45000,45000
10,3818.193226239197,50000,HalfCheetah-v3,SACSYS,50000,50000
11,4375.530089984651,55000,HalfCheetah-v3,SACSYS,55000,55000
12,4440.918267908515,60000,HalfCheetah-v3,SACSYS,60000,60000
13,4871.892029908082,65000,HalfCheetah-v3,SACSYS,65000,65000
14,4754.169926382767,70000,HalfCheetah-v3,SACSYS,70000,70000
15,5215.422064144831,75000,HalfCheetah-v3,SACSYS,75000,75000
16,5419.829543600582,80000,HalfCheetah-v3,SACSYS,80000,80000
17,5613.911442499218,85000,HalfCheetah-v3,SACSYS,85000,85000
18,5502.083923336274,90000,HalfCheetah-v3,SACSYS,90000,90000
19,5544.379006533611,95000,HalfCheetah-v3,SACSYS,95000,95000
20,5788.247205479296,100000,HalfCheetah-v3,SACSYS,100000,100000
21,5681.403088406505,105000,HalfCheetah-v3,SACSYS,105000,105000
22,5881.479410277775,110000,HalfCheetah-v3,SACSYS,110000,110000
23,6138.146967846841,115000,HalfCheetah-v3,SACSYS,115000,115000
24,6140.495477034427,120000,HalfCheetah-v3,SACSYS,120000,120000
25,6072.478380591661,125000,HalfCheetah-v3,SACSYS,125000,125000
26,6208.337158607446,130000,HalfCheetah-v3,SACSYS,130000,130000
27,6247.9367116109315,135000,HalfCheetah-v3,SACSYS,135000,135000
28,5071.640130226556,140000,HalfCheetah-v3,SACSYS,140000,140000
29,6577.882609505931,145000,HalfCheetah-v3,SACSYS,145000,145000
30,6370.745609274799,150000,HalfCheetah-v3,SACSYS,150000,150000
31,6066.7444576001735,155000,HalfCheetah-v3,SACSYS,155000,155000
32,6505.5290994480265,160000,HalfCheetah-v3,SACSYS,160000,160000
33,6611.855322601461,165000,HalfCheetah-v3,SACSYS,165000,165000
34,6594.79025062264,170000,HalfCheetah-v3,SACSYS,170000,170000
35,6853.719449699687,175000,HalfCheetah-v3,SACSYS,175000,175000
36,6487.291759825616,180000,HalfCheetah-v3,SACSYS,180000,180000
37,7001.171725867096,185000,HalfCheetah-v3,SACSYS,185000,185000
38,6706.2885928936485,190000,HalfCheetah-v3,SACSYS,190000,190000
39,6561.321713329052,195000,HalfCheetah-v3,SACSYS,195000,195000
40,6580.826778201445,200000,HalfCheetah-v3,SACSYS,200000,200000
41,7040.193786929926,205000,HalfCheetah-v3,SACSYS,205000,205000
42,6116.239806912528,210000,HalfCheetah-v3,SACSYS,210000,210000
43,6898.541620148388,215000,HalfCheetah-v3,SACSYS,215000,215000
44,7074.929903600358,220000,HalfCheetah-v3,SACSYS,220000,220000
45,7143.697472016027,225000,HalfCheetah-v3,SACSYS,225000,225000
46,7158.490149638866,230000,HalfCheetah-v3,SACSYS,230000,230000
47,7240.424540719191,235000,HalfCheetah-v3,SACSYS,235000,235000
48,7102.7890126464135,240000,HalfCheetah-v3,SACSYS,240000,240000
49,7042.535672780994,245000,HalfCheetah-v3,SACSYS,245000,245000
50,7371.767915185966,250000,HalfCheetah-v3,SACSYS,250000,250000
51,7434.745528561958,255000,HalfCheetah-v3,SACSYS,255000,255000
52,7436.069248329758,260000,HalfCheetah-v3,SACSYS,260000,260000
53,7304.613487119054,265000,HalfCheetah-v3,SACSYS,265000,265000
54,7377.518261853833,270000,HalfCheetah-v3,SACSYS,270000,270000
55,7529.436682223293,275000,HalfCheetah-v3,SACSYS,275000,275000
56,7631.215756415984,280000,HalfCheetah-v3,SACSYS,280000,280000
57,7661.134897813053,285000,HalfCheetah-v3,SACSYS,285000,285000
58,7544.879546232881,290000,HalfCheetah-v3,SACSYS,290000,290000
59,7627.612183183107,295000,HalfCheetah-v3,SACSYS,295000,295000
60,7701.337290113154,300000,HalfCheetah-v3,SACSYS,300000,300000
61,7818.4224790722965,305000,HalfCheetah-v3,SACSYS,305000,305000
62,7707.086953244844,310000,HalfCheetah-v3,SACSYS,310000,310000
63,7784.261827873082,315000,HalfCheetah-v3,SACSYS,315000,315000
64,7821.615180734741,320000,HalfCheetah-v3,SACSYS,320000,320000
65,7888.3032370341825,325000,HalfCheetah-v3,SACSYS,325000,325000
66,7800.656087400057,330000,HalfCheetah-v3,SACSYS,330000,330000
67,7772.412487561894,335000,HalfCheetah-v3,SACSYS,335000,335000
68,7670.566180824638,340000,HalfCheetah-v3,SACSYS,340000,340000
69,7757.821144962499,345000,HalfCheetah-v3,SACSYS,345000,345000
70,7873.32633233575,350000,HalfCheetah-v3,SACSYS,350000,350000
71,7888.7985545205765,355000,HalfCheetah-v3,SACSYS,355000,355000
72,7784.642916632646,360000,HalfCheetah-v3,SACSYS,360000,360000
73,7956.87879059035,365000,HalfCheetah-v3,SACSYS,365000,365000
74,8076.707185118013,370000,HalfCheetah-v3,SACSYS,370000,370000
75,8091.982896449488,375000,HalfCheetah-v3,SACSYS,375000,375000
76,8001.12826171442,380000,HalfCheetah-v3,SACSYS,380000,380000
77,7979.200350685948,385000,HalfCheetah-v3,SACSYS,385000,385000
78,8044.805739156493,390000,HalfCheetah-v3,SACSYS,390000,390000
79,8152.78026860261,395000,HalfCheetah-v3,SACSYS,395000,395000
80,8056.701004560322,400000,HalfCheetah-v3,SACSYS,400000,400000
81,8329.155668875172,405000,HalfCheetah-v3,SACSYS,405000,405000
82,8273.689913036917,410000,HalfCheetah-v3,SACSYS,410000,410000
83,8179.195994117786,415000,HalfCheetah-v3,SACSYS,415000,415000
84,8343.533185866781,420000,HalfCheetah-v3,SACSYS,420000,420000
85,8338.257632272145,425000,HalfCheetah-v3,SACSYS,425000,425000
86,8353.148474965326,430000,HalfCheetah-v3,SACSYS,430000,430000
87,8482.103666626037,435000,HalfCheetah-v3,SACSYS,435000,435000
